ciudad;ingpc;empleo;desempleo
150151;150.5714286;;
150151;150.5714286;;
150151;150.5714286;;
150151;150.5714286;;
150151;150.5714286;;
150153;38.6;1;
150153;38.6;1;
150153;38.6;;
150153;38.6;;
150153;38.6;;
150153;36.8;1;
150153;36.8;1;
150153;36.8;1;
150153;36.8;;
150153;36.8;;
150153;125.7142857;1;
150153;125.7142857;1;
150153;125.7142857;;
150153;125.7142857;;
150153;125.7142857;;
150153;125.7142857;;
150153;125.7142857;;
150153;71.5;1;
150153;71.5;1;
150153;33.83333333;1;
150153;33.83333333;1;
150153;33.83333333;1;
150153;33.83333333;1;
150153;33.83333333;;
150153;33.83333333;;
150153;364.5;1;
150153;364.5;1;
150153;53.2;1;
150153;53.2;1;
150153;53.2;1;
150153;53.2;;
150153;53.2;;
150153;2.75;1;
150153;2.75;1;
150153;2.75;1;
150153;2.75;1;
150153;48.66666667;1;
150153;48.66666667;1;
150153;48.66666667;;
150153;48.66666667;1;
150153;48.66666667;1;
150153;48.66666667;;
150153;35.625;1;
150153;35.625;1;
150153;35.625;1;
150153;35.625;1;
150153;35.625;1;
150153;35.625;1;
150153;35.625;1;
150153;35.625;;
150153;34.66666667;1;
150153;34.66666667;1;
150153;34.66666667;1;
150153;34.66666667;;
150153;34.66666667;;
150153;34.66666667;;
150153;66.4;1;
150153;66.4;1;
150153;66.4;1;
150153;66.4;;
150153;66.4;;
150153;17;1;
150153;17;1;
150153;17;;
150153;17;;
150153;17;;
150153;17;;
150153;53.75;1;
150153;53.75;1;
150153;53.75;1;
150153;53.75;;
150153;120;1;
150153;120;;
150153;30.76923077;1;
150153;30.76923077;1;
150153;30.76923077;1;
150153;30.76923077;1;
150153;30.76923077;1;
150153;30.76923077;;
150153;30.76923077;;
150153;30.76923077;;
150153;30.76923077;1;
150153;30.76923077;1;
150153;30.76923077;;
150153;30.76923077;;
150153;30.76923077;;
150153;91.75;1;
150153;91.75;1;
150153;91.75;1;
150153;91.75;;
150156;60.75;1;
150156;60.75;1;
150156;60.75;;
150156;60.75;;
150156;105;;
150156;105;;
150156;160;;
150156;79.14285714;1;
150156;79.14285714;1;
150156;79.14285714;1;
150156;79.14285714;1;
150156;79.14285714;;
150156;79.14285714;;
150156;79.14285714;;
150156;80;1;
150156;80;1;
150156;119.5;1;
150156;119.5;1;
150156;119.5;1;
150156;119.5;;
150156;273.3333333;1;
150156;273.3333333;1;
150156;273.3333333;1;
150350;372;1;
150350;372;;
150350;372;;
150350;578.4;1;
150350;578.4;1;
150350;578.4;;
150350;578.4;;
150350;578.4;1;
150350;895;1;
150350;895;1;
150350;895;1;
150350;400;;
150350;400;1;
150350;400;;1
150350;267.75;1;
150350;267.75;;
150350;267.75;1;
150350;267.75;;
150350;317.5;;
150350;317.5;1;
150350;317.5;1;
150350;317.5;1;
150350;317.5;;
150350;317.5;;
150350;130;1;
150350;130;1;
150350;130;;
150350;130;;
150352;42.57142857;1;
150352;42.57142857;1;
150352;42.57142857;1;
150352;42.57142857;1;
150352;42.57142857;;
150352;42.57142857;;
150352;42.57142857;;
150352;116;1;
150352;116;1;
150352;94.75;1;
150352;94.75;1;
150352;94.75;;
150352;94.75;;
150352;87.25;1;
150352;87.25;1;
150352;87.25;;
150352;87.25;;
150352;51;1;
150352;51;1;
150352;51;;
150352;57.8;1;
150352;57.8;1;
150352;57.8;;
150352;57.8;;
150352;57.8;;
150352;42;1;
150352;42;1;
150352;42;1;
150352;42;1;
150352;42;;
150450;71.33333333;1;
150450;71.33333333;;1
150450;71.33333333;;
150450;71.33333333;;
150450;71.33333333;;
150450;71.33333333;;
150450;564.3333333;1;
150450;564.3333333;1;
150450;564.3333333;;
150450;317;1;
150450;317;1;
150450;317;;
150450;720;1;
150450;198;1;
150450;117.4;1;
150450;117.4;1;
150450;117.4;1;
150450;117.4;;
150450;117.4;;
150450;55;;
150450;55;1;
150450;15;1;
150450;15;1;
150450;165;1;
150450;316;1;
150450;316;1;
150450;278;1;
150450;278;1;
150450;278;;
150450;278;;
150450;278;;
150450;280;1;
150450;47;1;
150450;47;;
150450;47;1;
150450;47;;
150450;47;;
150754;388.5;1;
150754;388.5;1;
150754;1025;1;
150754;1025;1;
150754;265.5;1;
150754;265.5;;1
150754;265.5;;
150754;265.5;;
150754;53.5;1;
150754;53.5;;
150754;91.6;1;
150754;91.6;1;
150754;91.6;1;
150754;91.6;;
150754;91.6;;
150754;40;1;
150754;40;;
150754;40;;
150754;40;;1
150754;108.2;1;
150754;108.2;;
150754;108.2;;
150754;108.2;;
150754;108.2;1;
150754;1255;1;
150754;1255;1;
150754;162.75;1;
150754;162.75;;
150754;162.75;;
150754;162.75;;
150754;875;1;
150754;875;1;
150754;450;1;
150754;261;1;
150754;261;;
150754;217;1;
150754;217;1;
150754;217;;
150754;217;;
150754;858;1;
150950;100;1;
150950;56;1;
150950;56;1;
150950;56;;
150950;56;1;
150950;56;;1
150950;56;;
150950;140;1;
150950;140;1;
150950;691.6666667;1;
150950;691.6666667;1;
150950;691.6666667;;
150950;;1;
150950;206;1;
150950;206;1;
150950;206;;
150950;206;;
150950;94.5;1;
150950;94.5;1;
150950;94.5;;
150950;94.5;;
150950;115;1;
150950;115;;
150950;115;1;
150950;115;;
150950;41.4;1;
150950;41.4;;
150950;41.4;;
150950;41.4;;
150950;41.4;;
150950;134.6666667;;
150950;134.6666667;;
150950;134.6666667;;
150950;247;1;
150950;68;1;
150950;68;1;
150950;68;;
160150;606.6666667;1;
160150;606.6666667;1;
160150;606.6666667;;1
160150;251.6666667;1;
160150;251.6666667;;1
160150;251.6666667;;
160150;496.2;1;
160150;496.2;1;
160150;496.2;;
160150;496.2;;
160150;496.2;;
160150;185.2;1;
160150;185.2;;1
160150;185.2;;
160150;185.2;;
160150;185.2;;
160150;110;1;
160150;205;1;
160150;205;;
160150;205;;
160150;475;;
160150;475;1;
160150;120;1;
160150;120;1;
160150;120;;
160150;120;;
160150;120;;
160150;293.8;1;
160150;293.8;1;
160150;293.8;;
160150;293.8;;
160150;293.8;;
160150;224.3333333;1;
160150;224.3333333;1;
160150;224.3333333;;
160150;81.33333333;1;
160150;81.33333333;;
160150;81.33333333;;
160150;224;1;
160150;224;;
160150;668;1;
160150;668;1;
160150;668;;
160150;1160;1;
160150;600;;
160150;600;;
160150;138;1;
160150;138;1;
160150;138;1;
160150;138;1;
160150;270;1;
160150;1037;1;
160150;1037;;
160150;340;;
160150;335.6;1;
160150;335.6;1;
160150;335.6;;
160150;335.6;;
160150;335.6;;
160150;122;;
160150;122;1;
160150;122;;
160150;122;;
160150;381.3333333;1;
160150;381.3333333;;
160150;381.3333333;1;
160150;84.2;1;
160150;84.2;;
160150;84.2;;
160150;84.2;;
160150;84.2;;
160150;240;;
160150;479;1;
160150;479;1;
160150;479;;
160150;474.5;1;
160150;474.5;;
160150;121.5;1;
160150;121.5;;
160150;121.5;;
160150;121.5;;
160150;840;1;
160150;91;1;
160150;91;;
160150;91;;
160150;91;;
160150;91;;
160150;630;;
160150;630;1;
160150;736;1;
160150;736;1;
160150;;1;
160150;;;
160150;;;
160150;716.6666667;1;
160150;716.6666667;1;
160150;716.6666667;;
160150;277.25;1;
160150;277.25;;
160150;277.25;;
160150;277.25;;
160150;446.6666667;1;
160150;446.6666667;1;
160150;446.6666667;;
160150;330;1;
160150;330;1;
160150;330;;
160150;330;;
160150;250;;
160150;118.5;1;
160150;118.5;1;
160150;118.5;;
160150;118.5;;
160150;98.28571429;1;
160150;98.28571429;;1
160150;98.28571429;;1
160150;98.28571429;;
160150;98.28571429;;
160150;98.28571429;;
160150;98.28571429;;
160150;400;1;
160150;400;1;
160150;400;1;
160150;500;1;
160150;500;1;
160150;304.3333333;1;
160150;304.3333333;1;
160150;304.3333333;;
160150;835;1;
160150;835;1;
160150;835;;
160150;188.5;1;
160150;188.5;;1
160150;188.5;;
160150;188.5;;
160150;188.5;;
160150;188.5;;
160150;170;1;
160150;170;1;
160150;170;;
160150;170;;
160150;170;;
160150;726;1;
160150;726;1;
160150;726;;
160150;335;1;
160150;335;1;
160150;118.25;1;
160150;118.25;1;
160150;118.25;;
160150;118.25;;
160150;490;;
160150;170;1;
160150;445;1;
160150;150.5;;
160150;150.5;1;
160150;150.5;;
160150;150.5;;
160150;306.6;1;
160150;306.6;1;
160150;306.6;;
160150;306.6;;
160150;306.6;;
160150;110;1;
160150;146.6666667;1;
160150;146.6666667;1;
160150;146.6666667;;
160150;278.75;1;
160150;278.75;1;
160150;278.75;1;
160150;278.75;1;
160150;447.5;1;
160150;447.5;1;
160150;104.75;1;
160150;104.75;1;
160150;104.75;1;
160150;104.75;1;
160150;;;
160150;;;
160150;;;
160150;232.5;1;
160150;232.5;1;
160150;232.5;1;
160150;232.5;;
160150;376.6666667;1;
160150;376.6666667;1;
160150;376.6666667;;
160150;523.5;1;
160150;523.5;;
160150;817;1;
160150;325;1;
160150;325;1;
160150;325;;
160150;187.5;1;
160150;187.5;1;
160150;187.5;1;
160150;187.5;;
160150;83;1;
160150;190;1;
160150;274.5;1;
160150;274.5;;
160150;257.5;1;
160150;257.5;;
160150;257.5;;
160150;257.5;;
160150;478.6666667;1;
160150;478.6666667;1;
160150;478.6666667;;
160150;661.5;1;
160150;661.5;1;
160150;661.5;;
160150;661.5;1;
160150;42.66666667;1;
160150;42.66666667;;
160150;42.66666667;;
160150;271;1;
160150;20.4;1;
160150;20.4;1;
160150;20.4;;
160150;20.4;;
160150;20.4;;
160161;65.5;1;
160161;65.5;1;
160161;65.5;;
160161;65.5;;
160161;65.5;;
160161;65.5;;
160161;10.8;1;
160161;10.8;1;
160161;10.8;;
160161;10.8;;
160161;10.8;1;
160161;151.5;1;
160161;151.5;1;
160161;115.375;1;
160161;115.375;1;
160161;115.375;1;
160161;115.375;1;
160161;115.375;;
160161;115.375;;
160161;115.375;;
160161;115.375;;
160161;25.55555556;1;
160161;25.55555556;1;
160161;25.55555556;1;
160161;25.55555556;1;
160161;25.55555556;1;
160161;25.55555556;;
160161;25.55555556;;
160161;25.55555556;;
160161;25.55555556;;
160161;12.5;1;
160161;12.5;1;
160161;12.5;1;
160161;12.5;;
160161;12.5;;
160161;12.5;;
160161;12.5;;
160161;12.5;;
160163;170;1;
160163;192.8;1;
160163;192.8;1;
160163;192.8;1;
160163;192.8;;
160163;192.8;;
160163;423.25;1;
160163;423.25;1;
160163;423.25;;
160163;423.25;1;
160163;136.25;1;
160163;136.25;;
160163;136.25;1;
160163;136.25;1;
160163;262.5;1;
160163;262.5;;
160163;22.66666667;1;
160163;22.66666667;1;
160163;22.66666667;;
160163;239.6666667;1;
160163;239.6666667;1;
160163;239.6666667;1;
160163;239.6666667;1;
160163;239.6666667;;
160163;239.6666667;;
160163;25;1;
160163;25;;
160163;25;;
160163;158;1;
160163;146.1428571;1;
160163;146.1428571;1;
160163;146.1428571;1;
160163;146.1428571;;1
160163;146.1428571;;
160163;146.1428571;;
160163;146.1428571;;
160163;180;1;
160163;180;;
160163;101;1;
160163;101;;
160163;101;;
160163;101;;
160163;313.6666667;1;
160163;313.6666667;;
160163;313.6666667;;
160163;1280;1;
160163;411.25;1;
160163;411.25;1;
160163;411.25;1;
160163;411.25;;
160163;400;1;
160163;552.5;1;
160163;552.5;;
160163;200;1;
160163;200;1;
160163;200;;
160163;193.4;1;
160163;193.4;;
160163;193.4;;
160163;193.4;1;
160163;193.4;;
160163;247.25;1;
160163;247.25;;
160163;247.25;1;
160163;247.25;1;
160250;514;1;
160250;3460;1;
160250;131.2;1;
160250;131.2;;
160250;131.2;;
160250;131.2;;
160250;131.2;;
160250;158.6666667;1;
160250;158.6666667;1;
160250;158.6666667;;
160250;158.6666667;;
160250;158.6666667;;
160250;158.6666667;;
160250;655;1;
160250;200.6666667;1;
160250;200.6666667;1;
160250;200.6666667;;
160250;103.6;1;
160250;103.6;1;
160250;103.6;;1
160250;103.6;;1
160250;103.6;;
160252;111.4;;
160252;111.4;1;
160252;111.4;1;
160252;111.4;;
160252;111.4;;
160252;825;;
160252;825;;
160252;1250;;
160252;1250;;
160252;87.4;1;
160252;87.4;1;
160252;87.4;;
160252;87.4;;
160252;87.4;;
160252;46.8;1;
160252;46.8;1;
160252;46.8;;
160252;46.8;;
160252;46.8;;
160252;28.75;1;
160252;28.75;1;
160252;28.75;;
160252;28.75;;
160252;255;1;
160252;255;1;
160252;275;1;
160252;605;1;
160252;605;1;
160252;605;;
160252;627;;
160252;627;;
160252;627;1;
160252;627;1;
160252;627;1;
160252;627;;
160252;298.75;1;
160252;298.75;;
160252;298.75;;
160252;298.75;;
160252;521.5;1;
160252;521.5;;
160252;222.5;;
160252;222.5;;
160252;222.5;1;
160252;222.5;1;
160252;163.2;;
160252;163.2;;
160252;163.2;1;
160252;163.2;;
160252;163.2;;
160252;142;1;
160252;280;1;
160252;800;;
160252;1300;1;
160252;950;;
160252;420;;
160252;420;;
160252;80;1;
160252;80;1;
160252;397;1;
160252;397;1;
160252;397;;
160252;153.8;;
160252;153.8;1;
160252;153.8;;
160252;153.8;;
160252;153.8;;
160252;65;;
160252;65;;1
160252;329;1;
160252;329;1;
160252;329;;
160252;329;;
160252;501.5;1;
160252;501.5;1;
160252;501.5;;
160252;501.5;;
160252;501.5;;
160252;501.5;;
160252;401.75;1;
160252;401.75;;
160252;401.75;;
160252;401.75;;
160252;439.5;1;
160252;439.5;1;
160350;330;1;
160350;330;1;
160350;330;;
160350;330;;
160350;1094.5;1;
160350;1094.5;;
160350;53;1;
160350;53;1;
160350;137.5;1;
160350;137.5;;
160350;585;1;
160350;585;1;
160350;585;;
160350;357.6666667;1;
160350;357.6666667;;
160350;357.6666667;;
160350;73.33333333;;
160350;73.33333333;1;
160350;73.33333333;;
160450;139.5;1;
160450;139.5;1;
160450;139.5;;
160450;139.5;;
160450;51;1;
160450;51;1;
160450;51;;
160450;203.3333333;1;
160450;203.3333333;1;
160450;203.3333333;;
160450;161.6;;1
160450;161.6;1;
160450;161.6;;
160450;161.6;;
160450;161.6;;
160450;249;1;
160450;249;1;
160450;249;;
160450;249;;
160450;249;;
160450;249;;
160450;900;1;
160450;107.5;;
160450;107.5;1;
160451;460;1;
160451;24;1;
160451;24;1;
160451;24;1;
160451;24;1;
160451;24;;
160451;24;;
160451;24;1;
160451;24;;
160451;24;;
160451;27.75;1;
160451;27.75;1;
160451;27.75;1;
160451;27.75;1;
160451;27.75;;
160451;27.75;;
160451;27.75;;
160451;27.75;;
160451;155;1;
160451;26;1;
160451;26;1;
160451;26;1;
160451;26;1;
160451;26;1;
160451;26;;
160451;26;;
160451;26;;
160451;28.16666667;1;
160451;28.16666667;1;
160451;28.16666667;1;
160451;28.16666667;1;
160451;28.16666667;;
160451;28.16666667;;
160451;43.33333333;1;
160451;43.33333333;1;
160451;43.33333333;1;
160451;43.33333333;;
160451;43.33333333;1;
160451;43.33333333;1;
160451;34.6;1;
160451;34.6;1;
160451;34.6;1;
160451;34.6;1;
160451;34.6;;
160451;34;1;
160451;34;1;
160451;34;1;
160451;34;;
160451;34;;
160451;34;;
160451;34;;
160451;34;;
160451;96.66666667;1;
160451;96.66666667;1;
160451;96.66666667;;
160451;70.16666667;1;
160451;70.16666667;1;
160451;70.16666667;1;
160451;70.16666667;1;
160451;70.16666667;;
160451;70.16666667;;
170150;287.5;1;
170150;287.5;;
170150;287.5;1;
170150;287.5;;
170150;415;1;
170150;415;1;
170150;415;1;
170150;415;1;
170150;290;1;
170150;290;;
170150;290;1;
170150;290;;
170150;293.3333333;1;
170150;293.3333333;1;
170150;293.3333333;;
170150;281.6;1;
170150;281.6;1;
170150;281.6;;
170150;281.6;;
170150;281.6;;
170150;450;1;
170150;286.6666667;1;
170150;286.6666667;;
170150;286.6666667;;
170150;776;1;
170150;776;1;
170150;776;1;
170150;357.5;1;
170150;357.5;;1
170150;950;1;
170150;950;1;
170150;893.3333333;1;
170150;893.3333333;1;
170150;893.3333333;;
170150;630;;
170150;630;1;
170150;272.6;1;
170150;272.6;1;
170150;272.6;;
170150;272.6;;
170150;272.6;;
170150;357.5;1;
170150;357.5;;
170150;166;;
170150;166;;
170150;166;;
170150;378.3333333;1;
170150;378.3333333;1;
170150;378.3333333;;
170150;406;;
170150;406;;
170150;406;;
170150;406;;
170150;406;;
170150;1229.5;1;
170150;1229.5;1;
170150;1229.5;1;
170150;1229.5;;
170150;153.3333333;;
170150;153.3333333;;
170150;153.3333333;;
170150;225;;
170150;225;1;
170150;225;;1
170150;225;1;
170150;350;;
170150;350;;
170150;167.25;;
170150;167.25;;
170150;167.25;1;
170150;167.25;;
170150;480;1;
170150;480;1;
170150;163.25;1;
170150;163.25;1;
170150;163.25;;
170150;163.25;;
170150;150;1;
170150;150;;
170150;906;1;
170150;906;1;
170150;178.1666667;1;
170150;178.1666667;1;
170150;178.1666667;1;
170150;178.1666667;;
170150;178.1666667;;
170150;178.1666667;;
170150;435;1;
170150;435;;
170150;122.8571429;1;
170150;122.8571429;1;
170150;122.8571429;;
170150;122.8571429;;
170150;122.8571429;;
170150;122.8571429;;
170150;122.8571429;;
170150;727.6666667;1;
170150;727.6666667;1;
170150;727.6666667;;
170150;336.25;1;
170150;336.25;1;
170150;336.25;;
170150;336.25;;
170150;450;1;
170150;428.3333333;1;
170150;428.3333333;1;
170150;428.3333333;1;
170150;156.6666667;1;
170150;156.6666667;;
170150;156.6666667;;
170150;380;1;
170150;380;1;
170150;380;;
170150;380;;
170150;268.75;1;
170150;268.75;1;
170150;268.75;;
170150;268.75;;
170150;130;1;
170150;130;;
170150;155;1;
170150;155;;
170150;232.5;1;
170150;232.5;;
170150;70;;
170150;70;;
170150;166.6666667;1;
170150;166.6666667;;
170150;166.6666667;;
170150;;;
170150;;;
170150;378.3333333;;
170150;378.3333333;1;
170150;378.3333333;;
170150;433.3333333;1;
170150;433.3333333;;
170150;433.3333333;;
170150;1500;;
170150;2550;1;
170150;1500;1;
170150;1620;1;
170150;1620;;
170150;1620;;
170150;362.5;1;
170150;362.5;;
170150;362.5;1;
170150;362.5;;
170150;312;1;
170150;50;;
170150;50;;
170150;50;1;
170150;71.75;;
170150;71.75;;
170150;71.75;1;
170150;71.75;1;
170150;282.5;1;
170150;282.5;;1
170150;529.6666667;1;
170150;529.6666667;1;
170150;529.6666667;1;
170150;517;1;
170150;350;1;
170150;350;1;
170150;350;;
170150;196;1;
170150;196;1;
170150;196;1;
170150;196;;
170150;196;;
170150;416;1;
170150;416;;
170150;96;1;
170150;96;1;
170150;96;;
170150;96;1;
170150;96;;
170150;120;;
170150;120;1;
170150;150;1;
170150;40;1;
170150;40;;
170150;40;;
170150;40;;
170150;40;;
170150;40;;
170150;71.66666667;1;
170150;71.66666667;;
170150;71.66666667;;
170150;1490;1;
170150;145;1;
170150;145;;
170150;225;1;
170150;225;;1
170150;450;;
170150;450;;
170150;450;1;
170150;470.5;1;
170150;470.5;1;
170150;75;;
170150;50;;1
170150;50;;
170150;830;;
170150;830;;
170150;157;1;
170150;157;;1
170150;157;;
170150;157;;
170150;327;1;
170150;327;;1
170150;327;1;
170150;365;;
170150;365;1;
170150;365;1;
170150;349;1;
170150;349;1;
170150;349;;
170150;349;;
170150;416.6666667;1;
170150;416.6666667;1;
170150;416.6666667;;
170150;577;1;
170150;577;1;
170150;577;1;
170150;572.4;1;
170150;572.4;1;
170150;572.4;1;
170150;572.4;;
170150;572.4;;
170150;155.8;1;
170150;155.8;1;
170150;155.8;;
170150;155.8;;
170150;155.8;;
170150;120;;
170150;120;;
170150;143.75;1;
170150;143.75;1;
170150;143.75;1;
170150;143.75;;
170150;636;1;
170150;190;1;
170150;190;1;
170150;190;1;
170150;889;1;
170150;889;1;
170150;275;;
170150;275;;
170150;275;;
170150;283.75;1;
170150;283.75;1;
170150;283.75;;
170150;283.75;;
170150;300;;
170150;100;;
170150;225;1;
170150;225;;
170150;600;;
170150;600;;
170150;763.5;1;
170150;763.5;;
170150;174;1;
170150;174;;
170150;174;;
170150;174;;
170150;174;;
170150;550;;
170150;550;;
170150;953.3333333;1;
170150;953.3333333;1;
170150;953.3333333;;
170150;457.5;1;
170150;457.5;1;
170150;495;1;
170150;495;;
170150;495;;
170150;495;;
170150;225;1;
170150;225;1;
170150;225;1;
170150;225;;
170150;478.25;1;
170150;478.25;;
170150;478.25;;
170150;478.25;1;
170150;712.6666667;1;
170150;712.6666667;;
170150;712.6666667;;
170150;200;1;
170150;200;1;
